Document Number,Invoice Number,Invoice Time,GUID,Merchant Reference Number,Tracking Number,Parent Merchant ID,Merchant ID,Merchant Name,Currency,Base Fee,Discount Fee,Discount Percentage,Billed Fee,Signature Fee,Pickup Fee,Over Dimension Fee,Over Max Size Fee,Over-weight Fee,Fuel Surcharge,Peak Season Surcharge,Delivery Area Surcharge,Delivery Area Surcharge Extend,Truck Fee,Relabel Fee,Miscellaneous Fee,Credit,Approved Claim,Credit Card Surcharge,Total Billed Amount,Induction Facility,Induction Facility ZipCode,Consignee Address,Destination Facility,Destination ZipCode,Channel Code,Zone,Manifest Billing,Billable Weight,Billable Weight UOM,Scaled Weight,Scaled Weight UOM,Manifested Weight(lb/oz),Manifested Weight UOM(lb/oz),Manifested Weight,Manifested Weight UOM,IS Rated As DIM Weight,DIM Factor,Dim Weight(lbs),Dim Weight UOM(lbs),Dim Weight,Dim Weight UOM,Package Length,Package Width,Package Height,Package DIM UOM,Shipping Order Created Time,Induction Time,Billable Time,GUID Created Time,Shipped Time,Delivered Time,Service Type
3764,6603764250922988,2025-09-22 16:07:21,89035842,,UUS5996608816175556,660,3050,Falcon Fulfillment,USD,4.02,0,,4.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.02,ORD,60634,,LAX,91344,,7,,14.0000,OZS,13.6000,OZS,13.6000,OZS,13.6000,OZS,No,,0.7423,LBS,11.8760,OZS,6.0000,6.0000,4.0000,IN,,2025-09-09 21:14:36,2025-09-13 06:59:29,2025-09-22 17:15:22,2025-09-13 06:59:29,,Ground Express
3764,6603764250922988,2025-09-22 16:07:21,89035843,,UUS5996601816576445,660,3050,Falcon Fulfillment,USD,3.71,0,,3.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.71,ORD,60634,,MCO,32792,,6,,12.0000,OZS,11.2000,OZS,11.2000,OZS,11.2000,OZS,No,,0.7423,LBS,11.8760,OZS,6.0000,6.0000,4.0000,IN,,2025-09-09 21:14:44,2025-09-13 02:54:41,2025-09-22 17:15:22,2025-09-13 02:54:41,,Ground Express
3764,6603764250922988,2025-09-22 16:07:21,89035844,,UUS5996600816909809,660,3050,Falcon Fulfillment,USD,3.83,0,,3.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.83,ORD,60634,,SJC,93907,,8,,10.0000,OZS,9.6000,OZS,9.6000,OZS,9.6000,OZS,No,,0.7423,LBS,11.8760,OZS,6.0000,6.0000,4.0000,IN,,2025-09-09 21:08:56,2025-09-13 07:03:47,2025-09-22 17:15:22,2025-09-13 07:03:47,,Ground Express
3764,6603764250922988,2025-09-22 16:07:21,89035845,,UUS5996601816954133,660,3050,Falcon Fulfillment,USD,3.8,0,,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8,ORD,60634,,LAX,93101,,7,,12.0000,OZS,12.0000,OZS,12.0000,OZS,12.0000,OZS,No,,0.7423,LBS,11.8760,OZS,6.0000,6.0000,4.0000,IN,,2025-09-09 21:03:05,2025-09-13 06:54:11,2025-09-22 17:15:22,2025-09-13 06:54:11,,Ground Express
3764,6603764250922988,2025-09-22 16:07:21,89035846,,UUS5996604816926865,660,3050,Falcon Fulfillment,USD,3.81,0,,3.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.81,ORD,60634,,TPA,34105,,6,,13.0000,OZS,12.8000,OZS,12.8000,OZS,12.8000,OZS,No,,0.7423,LBS,11.8760,OZS,6.0000,6.0000,4.0000,IN,,2025-09-09 21:12:17,2025-09-13 03:25:14,2025-09-22 17:15:22,2025-09-13 03:25:14,,Ground Express
3764,6603764250922988,2025-09-22 16:07:21,89035847,,UUS5996608816868833,660,3050,Falcon Fulfillment,USD,3.57,0,,3.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.57,ORD,60634,,LAX,91367,,7,,7.0000,OZS,6.4000,OZS,6.4000,OZS,6.4000,OZS,No,,0.3054,LBS,4.8870,OZS,6.6300,3.2500,2.7500,IN,,2025-09-09 21:07:22,2025-09-13 07:51:27,2025-09-22 17:15:22,2025-09-13 07:51:27,,Ground Express
3764,6603764250922988,2025-09-22 16:07:21,89035848,,UUS5996601816262874,660,3050,Falcon Fulfillment,USD,3.6,0,,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6,ORD,60634,,LAX,92024,,7,,8.0000,OZS,7.2000,OZS,7.2000,OZS,7.2000,OZS,No,,0.3054,LBS,4.8870,OZS,6.6300,3.2500,2.7500,IN,,2025-09-09 21:14:11,2025-09-13 07:15:39,2025-09-22 17:15:22,2025-09-13 07:15:39,,Ground Express
3764,6603764250922988,2025-09-22 16:07:21,89035849,,UUS5996606816614463,660,3050,Falcon Fulfillment,USD,3.8,0,,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8,ORD,60634,,LAX,91106,,7,,12.0000,OZS,12.0000,OZS,12.0000,OZS,12.0000,OZS,No,,0.7423,LBS,11.8760,OZS,6.0000,6.0000,4.0000,IN,,2025-09-09 21:12:11,2025-09-13 07:17:51,2025-09-22 17:15:22,2025-09-13 07:17:51,,Ground Express
3764,6603764250922988,2025-09-22 16:07:21,89035850,,UUS5996608816209033,660,3050,Falcon Fulfillment,USD,4.46,0,,4.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.46,ORD,60634,,MIA,33076,,6,,2.0000,LBS,1.6080,LBS,20.8000,OZS,20.8000,OZS,Yes,,1.6080,LBS,1.6080,LBS,8.0000,6.5000,6.0000,IN,,2025-09-09 21:07:08,2025-09-13 03:18:14,2025-09-22 17:15:22,2025-09-13 03:18:14,,Ground Express
3764,6603764250922988,2025-09-22 16:07:21,89035851,,UUS5996602816228891,660,3050,Falcon Fulfillment,USD,4.64,0,,4.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.64,ORD,60634,,LAX,92116,,7,,3.0000,LBS,2.3310,LBS,24.8000,OZS,24.8000,OZS,Yes,,2.3310,LBS,2.3310,LBS,12.3800,9.1300,4.0000,IN,,2025-09-09 20:58:15,2025-09-13 07:32:10,2025-09-22 17:15:22,2025-09-13 07:32:10,,Ground Express
3764,6603764250922988,2025-09-22 16:07:21,89035852,,UUS5996603816211479,660,3050,Falcon Fulfillment,USD,4.58,0,,4.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.58,ORD,60634,,LAX,91208,,7,,2.0000,LBS,1.1000,LBS,17.6000,OZS,17.6000,OZS,No,,0.9900,LBS,0.9900,LBS,8.0000,6.0000,4.0000,IN,,2025-09-09 21:11:06,2025-09-13 07:18:28,2025-09-22 17:15:22,2025-09-13 07:18:28,,Ground Express
3764,6603764250922988,2025-09-22 16:07:21,89035853,,UUS59A6604822597045,660,3050,Falcon Fulfillment,USD,4.34,0,,4.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.34,ORD,60634,,ATL,30040,,5,,2.0000,LBS,1.3000,LBS,20.8000,OZS,20.8000,OZS,No,,0.9900,LBS,0.9900,LBS,8.0000,6.0000,4.0000,IN,,2025-09-11 00:23:25,2025-09-13 03:42:23,2025-09-22 17:15:22,2025-09-13 03:42:23,,Ground Express
3764,6603764250922988,2025-09-22 16:07:21,89035854,,UUS5996603816213742,660,3050,Falcon Fulfillment,USD,4.22,0,,4.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.22,ORD,60634,,DEN,80104,,5,,1.0000,LBS,1.0000,LBS,16.0000,OZS,16.0000,OZS,No,,0.9900,LBS,0.9900,LBS,8.0000,6.0000,4.0000,IN,,2025-09-09 21:03:58,2025-09-13 23:20:15,2025-09-22 17:15:22,2025-09-13 23:20:15,,Ground Express
3764,6603764250922988,2025-09-22 16:07:21,89035855,,UUS5996605816769465,660,3050,Falcon Fulfillment,USD,4.46,0,,4.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.46,ORD,60634,,PHX,85140,,6,,2.0000,LBS,1.1000,LBS,17.6000,OZS,17.6000,OZS,No,,0.9900,LBS,0.9900,LBS,8.0000,6.0000,4.0000,IN,,2025-09-09 20:57:11,2025-09-13 07:50:53,2025-09-22 17:15:22,2025-09-13 07:50:53,,Ground Express
3764,6603764250922988,2025-09-22 16:07:21,89035856,,UUS5996600816231646,660,3050,Falcon Fulfillment,USD,4.64,0,,4.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.64,ORD,60634,,SJC,95116,,7,,3.0000,LBS,2.3310,LBS,26.4000,OZS,26.4000,OZS,Yes,,2.3310,LBS,2.3310,LBS,12.3800,9.1300,4.0000,IN,,2025-09-09 21:03:35,2025-09-13 07:12:15,2025-09-22 17:15:22,2025-09-13 07:12:15,,Ground Express
3764,6603764250922988,2025-09-22 16:07:21,89035857,,UUS5996600816772940,660,3050,Falcon Fulfillment,USD,4.34,0,,4.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.34,ORD,60634,,DFW,75070,,5,,2.0000,LBS,1.3000,LBS,20.8000,OZS,20.8000,OZS,No,,0.9900,LBS,0.9900,LBS,8.0000,6.0000,4.0000,IN,,2025-09-09 21:07:25,2025-09-13 05:14:55,2025-09-22 17:15:22,2025-09-13 05:14:55,,Ground Express
3764,6603764250922988,2025-09-22 16:07:21,89035858,,UUS5996608816765111,660,3050,Falcon Fulfillment,USD,4.58,0,,4.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.58,ORD,60634,,LAX,92057,,7,,2.0000,LBS,1.1500,LBS,18.4000,OZS,18.4000,OZS,No,,0.9900,LBS,0.9900,LBS,8.0000,6.0000,4.0000,IN,,2025-09-09 20:55:13,2025-09-13 07:33:07,2025-09-22 17:15:22,2025-09-13 07:33:07,,Ground Express
3764,6603764250922988,2025-09-22 16:07:21,89035859,,UUS59A6605821620639,660,3050,Falcon Fulfillment,USD,3.44,0,,3.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.44,ORD,60634,,PHX,85748,,7,,5.0000,OZS,4.8000,OZS,4.8000,OZS,4.8000,OZS,No,,0.3054,LBS,4.8870,OZS,6.6300,3.2500,2.7500,IN,,2025-09-10 23:42:42,2025-09-14 15:49:58,2025-09-22 17:15:22,2025-09-14 15:49:58,,Ground Express
3764,6603764250922988,2025-09-22 16:07:21,89035860,,UUS59A6608821506453,660,3050,Falcon Fulfillment,USD,3.33,0,,3.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.33,ORD,60634,,DEN,80111,,5,,5.0000,OZS,4.8000,OZS,4.8000,OZS,4.8000,OZS,No,,0.3054,LBS,4.8870,OZS,6.6300,3.2500,2.7500,IN,,2025-09-11 00:23:32,2025-09-14 23:16:52,2025-09-22 17:15:22,2025-09-14 23:16:52,,Ground Express
3764,6603764250922988,2025-09-22 16:07:21,89035861,,UUS59A6601821600308,660,3050,Falcon Fulfillment,USD,3.44,0,,3.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.44,ORD,60634,,LAX,92262,,7,,5.0000,OZS,4.8000,OZS,4.8000,OZS,4.8000,OZS,No,,0.3054,LBS,4.8870,OZS,6.6300,3.2500,2.7500,IN,,2025-09-11 00:20:28,2025-09-14 14:21:00,2025-09-22 17:15:22,2025-09-14 14:21:00,,Ground Express
3764,6603764250922988,2025-09-22 16:07:21,89035862,,UUS59A6600821405198,660,3050,Falcon Fulfillment,USD,3.53,0,,3.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.53,ORD,60634,,PHX,85251,,6,,8.0000,OZS,7.2000,OZS,7.2000,OZS,7.2000,OZS,No,,0.3054,LBS,4.8870,OZS,6.6300,3.2500,2.7500,IN,,2025-09-10 23:45:44,2025-09-14 07:44:29,2025-09-22 17:15:22,2025-09-14 07:44:29,,Ground Express
3764,6603764250922988,2025-09-22 16:07:21,89035863,,UUS59A6608821495795,660,3050,Falcon Fulfillment,USD,3.58,0,,3.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.58,ORD,60634,,AUS,78613,,5,,11.0000,OZS,10.4000,OZS,10.4000,OZS,10.4000,OZS,No,,0.7423,LBS,11.8760,OZS,6.0000,6.0000,4.0000,IN,,2025-09-11 00:23:16,2025-09-14 04:20:55,2025-09-22 17:15:22,2025-09-14 04:20:55,,Ground Express
3764,6603764250922988,2025-09-22 16:07:21,89035864,,UUS59A6602821513125,660,3050,Falcon Fulfillment,USD,3.52,0,,3.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.52,ORD,60634,,MEM,38139,,4,,12.0000,OZS,12.0000,OZS,12.0000,OZS,12.0000,OZS,No,,0.7423,LBS,11.8760,OZS,6.0000,6.0000,4.0000,IN,,2025-09-11 00:21:14,2025-09-14 07:10:53,2025-09-22 17:15:22,2025-09-14 07:10:53,,Ground Express
3764,6603764250922988,2025-09-22 16:07:21,89035865,,UUS59A6608821370182,660,3050,Falcon Fulfillment,USD,3.53,0,,3.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.53,ORD,60634,,MIA,33462,,6,,8.0000,OZS,8.0000,OZS,8.0000,OZS,8.0000,OZS,No,,0.3054,LBS,4.8870,OZS,6.6300,3.2500,2.7500,IN,,2025-09-10 23:44:21,2025-09-14 02:45:58,2025-09-22 17:15:22,2025-09-14 02:45:58,,Ground Express
3764,6603764250922988,2025-09-22 16:07:21,89035866,,UUS59A6606821522986,660,3050,Falcon Fulfillment,USD,3.71,0,,3.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.71,ORD,60634,,SLC,84098,,6,,12.0000,OZS,11.2000,OZS,11.2000,OZS,11.2000,OZS,No,,0.7423,LBS,11.8760,OZS,6.0000,6.0000,4.0000,IN,,2025-09-11 00:22:21,2025-09-14 22:42:39,2025-09-22 17:15:22,2025-09-14 22:42:39,,Ground Express
3764,6603764250922988,2025-09-22 16:07:21,89035867,,UUS59A6608822037854,660,3050,Falcon Fulfillment,USD,3.33,0,,3.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.33,ORD,60634,,DFW,75247,,5,,5.0000,OZS,4.8000,OZS,4.8000,OZS,4.8000,OZS,No,,0.3054,LBS,4.8870,OZS,6.6300,3.2500,2.7500,IN,,2025-09-10 23:43:47,2025-09-14 05:53:48,2025-09-22 17:15:22,2025-09-14 05:53:48,,Ground Express
3764,6603764250922988,2025-09-22 16:07:21,89035868,,UUS59A6606821289516,660,3050,Falcon Fulfillment,USD,3.33,0,,3.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.33,ORD,60634,,IAH,77384,,5,,5.0000,OZS,4.8000,OZS,4.8000,OZS,4.8000,OZS,No,,0.3054,LBS,4.8870,OZS,6.6300,3.2500,2.7500,IN,,2025-09-10 23:45:31,2025-09-14 04:27:19,2025-09-22 17:15:22,2025-09-14 04:27:19,,Ground Express
3764,6603764250922988,2025-09-22 16:07:21,89035869,,UUS59A6607822031657,660,3050,Falcon Fulfillment,USD,3.58,0,,3.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.58,ORD,60634,,JAX,32092,,5,,11.0000,OZS,10.4000,OZS,10.4000,OZS,10.4000,OZS,No,,0.7423,LBS,11.8760,OZS,6.0000,6.0000,4.0000,IN,,2025-09-11 00:26:09,2025-09-14 04:15:00,2025-09-22 17:15:22,2025-09-14 04:15:00,,Ground Express
3764,6603764250922988,2025-09-22 16:07:21,89035870,,UUS5996608816839247,660,3050,Falcon Fulfillment,USD,3.42,0,,3.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.42,ORD,60634,,IAH,70124,,5,,7.0000,OZS,6.4000,OZS,6.4000,OZS,6.4000,OZS,No,,0.3054,LBS,4.8870,OZS,6.6300,3.2500,2.7500,IN,,2025-09-09 21:14:18,2025-09-14 04:43:56,2025-09-22 17:15:22,2025-09-14 04:43:56,,Ground Express
3764,6603764250922988,2025-09-22 16:07:21,89035871,,UUS59A6605821454981,660,3050,Falcon Fulfillment,USD,3.45,0,,3.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.45,ORD,60634,,JFK,11420,,5,,8.0000,OZS,8.0000,OZS,8.0000,OZS,8.0000,OZS,No,,0.7423,LBS,11.8760,OZS,6.0000,6.0000,4.0000,IN,,2025-09-10 23:42:22,2025-09-14 01:52:41,2025-09-22 17:15:22,2025-09-14 01:52:41,,Ground Express
3764,6603764250922988,2025-09-22 16:07:21,89035872,,UUS59C6602835395000,660,3050,Falcon Fulfillment,USD,3.35,0,,3.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.35,ORD,60634,,ORD,60612,,1,,14.0000,OZS,13.6000,OZS,13.6000,OZS,13.6000,OZS,No,,2.7835,LBS,44.5360,OZS,10.0000,9.0000,6.0000,IN,,2025-09-13 05:29:32,2025-09-14 05:07:15,2025-09-22 17:15:22,2025-09-14 05:07:15,,Ground Express
3764,6603764250922988,2025-09-22 16:07:21,89035873,,UUS59C6609834347315,660,3050,Falcon Fulfillment,USD,3.42,0,,3.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.42,ORD,60634,,STL,63109,,3,,12.0000,OZS,11.2000,OZS,11.2000,OZS,11.2000,OZS,No,,0.3054,LBS,4.8870,OZS,6.6300,3.2500,2.7500,IN,,2025-09-13 05:34:43,2025-09-14 06:11:10,2025-09-22 17:15:22,2025-09-14 06:11:10,,Ground Express
3764,6603764250922988,2025-09-22 16:07:21,89035874,,UUS59A6607821530679,660,3050,Falcon Fulfillment,USD,3.52,0,,3.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.52,ORD,60634,,LIT,72223,,4,,12.0000,OZS,11.2000,OZS,11.2000,OZS,11.2000,OZS,No,,0.7423,LBS,11.8760,OZS,6.0000,6.0000,4.0000,IN,,2025-09-11 00:20:31,2025-09-14 05:19:53,2025-09-22 17:15:22,2025-09-14 05:19:53,,Ground Express
3764,6603764250922988,2025-09-22 16:07:21,89035875,,UUS5996608816860904,660,3050,Falcon Fulfillment,USD,3.42,0,,3.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.42,ORD,60634,,DEN,80231,,5,,7.0000,OZS,6.4000,OZS,6.4000,OZS,6.4000,OZS,No,,0.3054,LBS,4.8870,OZS,6.6300,3.2500,2.7500,IN,,2025-09-09 21:14:51,2025-09-14 00:33:51,2025-09-22 17:15:22,2025-09-14 00:33:51,,Ground Express
3764,6603764250922988,2025-09-22 16:07:21,89035876,,UUS59A6609821506154,660,3050,Falcon Fulfillment,USD,3.61,0,,3.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.61,ORD,60634,,IAH,77339,,5,,12.0000,OZS,11.2000,OZS,11.2000,OZS,11.2000,OZS,No,,0.7423,LBS,11.8760,OZS,6.0000,6.0000,4.0000,IN,,2025-09-11 00:21:03,2025-09-14 04:17:06,2025-09-22 17:15:22,2025-09-14 04:17:06,,Ground Express
3764,6603764250922988,2025-09-22 16:07:21,89035877,,UUS59C6607833381632,660,3050,Falcon Fulfillment,USD,3.28,0,,3.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.28,ORD,60634,,STL,63144,,3,,7.0000,OZS,6.4000,OZS,6.4000,OZS,6.4000,OZS,No,,0.3054,LBS,4.8870,OZS,6.6300,3.2500,2.7500,IN,,2025-09-13 05:36:26,2025-09-14 06:26:32,2025-09-22 17:15:22,2025-09-14 06:26:32,,Ground Express
3764,6603764250922988,2025-09-22 16:07:21,89035878,,UUS59A6605822516020,660,3050,Falcon Fulfillment,USD,3.33,0,,3.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.33,ORD,60634,,IAH,77008,,5,,5.0000,OZS,4.8000,OZS,4.8000,OZS,4.8000,OZS,No,,0.3054,LBS,4.8870,OZS,6.6300,3.2500,2.7500,IN,,2025-09-11 00:23:00,2025-09-14 05:08:59,2025-09-22 17:15:22,2025-09-14 05:08:59,,Ground Express
3764,6603764250922988,2025-09-22 16:07:21,89035879,,UUS59A6602822004883,660,3050,Falcon Fulfillment,USD,3.33,0,,3.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.33,ORD,60634,,DFW,75056,,5,,5.0000,OZS,4.8000,OZS,4.8000,OZS,4.8000,OZS,No,,0.3054,LBS,4.8870,OZS,6.6300,3.2500,2.7500,IN,,2025-09-10 23:45:34,2025-09-14 04:56:12,2025-09-22 17:15:22,2025-09-14 04:56:12,,Ground Express
3764,6603764250922988,2025-09-22 16:07:21,89035880,,UUS59C6600834177073,660,3050,Falcon Fulfillment,USD,3.23,0,,3.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.23,ORD,60634,,ORD,60156,,1,,12.0000,OZS,11.2000,OZS,11.2000,OZS,11.2000,OZS,No,,0.3054,LBS,4.8870,OZS,6.6300,3.2500,2.7500,IN,,2025-09-13 05:30:47,2025-09-14 05:32:30,2025-09-22 17:15:22,2025-09-14 05:32:30,,Ground Express
3764,6603764250922988,2025-09-22 16:07:21,89035881,,UUS5996609816193415,660,3050,Falcon Fulfillment,USD,3.52,0,,3.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.52,ORD,60634,,PIT,15367,,4,,12.0000,OZS,12.0000,OZS,12.0000,OZS,12.0000,OZS,No,,0.7423,LBS,11.8760,OZS,6.0000,6.0000,4.0000,IN,,2025-09-09 21:12:14,2025-09-14 03:27:39,2025-09-22 17:15:22,2025-09-14 03:27:39,,Ground Express
3764,6603764250922988,2025-09-22 16:07:21,89035882,,UUS59A6604821282188,660,3050,Falcon Fulfillment,USD,3.45,0,,3.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.45,ORD,60634,,AUS,78745,,5,,8.0000,OZS,7.2000,OZS,7.2000,OZS,7.2000,OZS,No,,0.9897,LBS,15.8350,OZS,8.0000,6.0000,4.0000,IN,,2025-09-10 23:46:17,2025-09-14 04:24:05,2025-09-22 17:15:22,2025-09-14 04:24:05,,Ground Express
3764,6603764250922988,2025-09-22 16:07:21,89035883,,UUS59A6607821475601,660,3050,Falcon Fulfillment,USD,3.42,0,,3.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.42,ORD,60634,,JAX,32221,,5,,7.0000,OZS,6.4000,OZS,6.4000,OZS,6.4000,OZS,No,,0.3054,LBS,4.8870,OZS,6.6300,3.2500,2.7500,IN,,2025-09-11 00:22:57,2025-09-14 05:11:31,2025-09-22 17:15:22,2025-09-14 05:11:31,,Ground Express
3764,6603764250922988,2025-09-22 16:07:21,89035884,,UUS59A6607822518695,660,3050,Falcon Fulfillment,USD,3.45,0,,3.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.45,ORD,60634,,IAH,77584,,5,,8.0000,OZS,7.2000,OZS,7.2000,OZS,7.2000,OZS,No,,0.3054,LBS,4.8870,OZS,6.6300,3.2500,2.7500,IN,,2025-09-11 00:21:41,2025-09-14 06:28:20,2025-09-22 17:15:22,2025-09-14 06:28:20,,Ground Express
3764,6603764250922988,2025-09-22 16:07:21,89035885,,UUS59A6607821247267,660,3050,Falcon Fulfillment,USD,3.38,0,,3.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.38,ORD,60634,,PHX,85255,,6,,5.0000,OZS,4.8000,OZS,4.8000,OZS,4.8000,OZS,No,,0.3054,LBS,4.8870,OZS,6.6300,3.2500,2.7500,IN,,2025-09-10 23:44:24,2025-09-14 08:50:50,2025-09-22 17:15:22,2025-09-14 08:50:50,,Ground Express
3764,6603764250922988,2025-09-22 16:07:21,89035886,,UUS59A6604822475889,660,3050,Falcon Fulfillment,USD,3.77,0,,3.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.77,ORD,60634,,LAX,93405,,7,,11.0000,OZS,10.4000,OZS,10.4000,OZS,10.4000,OZS,No,,0.7423,LBS,11.8760,OZS,6.0000,6.0000,4.0000,IN,,2025-09-11 00:21:04,2025-09-14 13:13:43,2025-09-22 17:15:22,2025-09-14 13:13:43,,Ground Express
3764,6603764250922988,2025-09-22 16:07:21,89035887,,UUS5996600816658651,660,3050,Falcon Fulfillment,USD,3.77,0,,3.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.77,ORD,60634,,SEA,98422,,7,,11.0000,OZS,10.4000,OZS,10.4000,OZS,10.4000,OZS,No,,0.7423,LBS,11.8760,OZS,6.0000,6.0000,4.0000,IN,,2025-09-09 21:05:32,2025-09-14 20:56:13,2025-09-22 17:15:22,2025-09-14 20:56:13,,Ground Express
3764,6603764250922988,2025-09-22 16:07:21,89035888,,UUS59A6609821024249,660,3050,Falcon Fulfillment,USD,3.71,0,,3.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.71,ORD,60634,,PHX,85297,,6,,12.0000,OZS,12.0000,OZS,12.0000,OZS,12.0000,OZS,No,,0.7423,LBS,11.8760,OZS,6.0000,6.0000,4.0000,IN,,2025-09-11 00:16:08,2025-09-14 07:33:33,2025-09-22 17:15:22,2025-09-14 07:33:33,,Ground Express
3764,6603764250922988,2025-09-22 16:07:21,89035889,,UUS59A6609821852601,660,3050,Falcon Fulfillment,USD,3.33,0,,3.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.33,ORD,60634,,CLT,29730,,5,,5.0000,OZS,4.8000,OZS,4.8000,OZS,4.8000,OZS,No,,0.3054,LBS,4.8870,OZS,6.6300,3.2500,2.7500,IN,,2025-09-11 00:20:45,2025-09-14 15:18:29,2025-09-22 17:15:22,2025-09-14 15:18:29,,Ground Express
3764,6603764250922988,2025-09-22 16:07:21,89035890,,UUS59C6603833117401,660,3050,Falcon Fulfillment,USD,3.28,0,,3.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.28,ORD,60634,,STL,63017,,3,,7.0000,OZS,6.4000,OZS,6.4000,OZS,6.4000,OZS,No,,0.3054,LBS,4.8870,OZS,6.6300,3.2500,2.7500,IN,,2025-09-13 05:29:51,2025-09-14 06:05:05,2025-09-22 17:15:22,2025-09-14 06:05:05,,Ground Express
3764,6603764250922988,2025-09-22 16:07:21,89035891,,UUS59A6608821888314,660,3050,Falcon Fulfillment,USD,3.52,0,,3.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.52,ORD,60634,,ATL,30548,,4,,12.0000,OZS,12.0000,OZS,12.0000,OZS,12.0000,OZS,No,,0.7423,LBS,11.8760,OZS,6.0000,6.0000,4.0000,IN,,2025-09-10 23:45:18,2025-09-14 04:17:31,2025-09-22 17:15:22,2025-09-14 04:17:31,,Ground Express
3764,6603764250922988,2025-09-22 16:07:21,89035892,,UUS59A6607822625972,660,3050,Falcon Fulfillment,USD,3.61,0,,3.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.61,ORD,60634,,DFW,76226,,5,,12.0000,OZS,12.0000,OZS,12.0000,OZS,12.0000,OZS,No,,0.7423,LBS,11.8760,OZS,6.0000,6.0000,4.0000,IN,,2025-09-11 00:25:58,2025-09-14 05:54:38,2025-09-22 17:15:22,2025-09-14 05:54:38,,Ground Express
3764,6603764250922988,2025-09-22 16:07:21,89035893,,UUS59C6607833699033,660,3050,Falcon Fulfillment,USD,3.1,0,,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1,ORD,60634,,ORD,60102,,1,,5.0000,OZS,4.8000,OZS,4.8000,OZS,4.8000,OZS,No,,0.3054,LBS,4.8870,OZS,6.6300,3.2500,2.7500,IN,,2025-09-13 05:33:47,2025-09-14 05:26:58,2025-09-22 17:15:22,2025-09-14 05:26:58,,Ground Express
