shipment_order_id,shipment_created_date,label_id,label_legacy_id,account_id,shipment_id,order_id,box_id,box_name,status,tracking_number,alternate_tracking_id,order_number,order_account_id,carrier,shipping_name,shipping_method,cost,box_code,device_id,delivered,picked_up,refunded,needs_refund,profile,partner_fulfillment_id,full_size_to_print,packing_slip,warehouse,warehouse_id,insurance_amount,carrier_account_id,source,label_created_date,tracking_url,package_number,parcelview_url,tracking_status,in_shipping_container,shipping_container_id,dim_weight,dim_height,dim_width,dim_length
T3JkZXI6Nzk3MzE0NjM4,2026-04-13T21:23:01,U2hpcHBpbmdMYWJlbDo2MDM2NjI5MDY=,603662906,QWNjb3VudDo4MzY2Mw==,U2hpcG1lbnQ6NzgyNTQ4MDMw,T3JkZXI6Nzk3MzE0NjM4,46863,10X8X4,valid,9234690380878200009741,9234690380878200009741,797314638,84983,usps_modern,Free Standard Shipping (3-5 days),USPS_GROUND_ADVANTAGE,6.68,02,shipping web,,,,,default,6467329261759,[],,Primary,115706,0.00,41752,shipping web,2026-04-13T21:23:01,https://tools.usps.com/go/TrackConfirmAction_input?strOrigTrackNum=9234690380878200009741,1,,UNKNOWN,False,,2.5494 lb,4.0000 inch,8.00 inch,10.00 inch
T3JkZXI6Nzk3MzIzNDYx,2026-04-13T21:25:30,U2hpcHBpbmdMYWJlbDo2MDM2NjQzMTM=,603664313,QWNjb3VudDo4MzY2Mw==,U2hpcG1lbnQ6NzgyNTQ5NDQ5,T3JkZXI6Nzk3MzIzNDYx,46863,10X8X4,valid,9234690380878200009758,9234690380878200009758,797323461,84983,usps_modern,Free Standard Shipping (3-5 days),USPS_GROUND_ADVANTAGE,6.68,02,shipping web,,,,,default,6467335454911,[],,Primary,115706,0.00,41752,shipping web,2026-04-13T21:25:30,https://tools.usps.com/go/TrackConfirmAction_input?strOrigTrackNum=9234690380878200009758,1,,UNKNOWN,False,,2.6675 lb,4.0000 inch,8.00 inch,10.00 inch
T3JkZXI6Nzk3MzIzOTYx,2026-04-13T21:27:20,U2hpcHBpbmdMYWJlbDo2MDM2NjU0NjI=,603665462,QWNjb3VudDo4MzY2Mw==,U2hpcG1lbnQ6NzgyNTUwNjUz,T3JkZXI6Nzk3MzIzOTYx,49981,POLY BUBBLE #00,valid,9200190380878200005048,9200190380878200005048,797323961,84983,usps_modern,Subscription shipping,USPS_GROUND_ADVANTAGE,5.45,02,shipping web,,,,,default,6467339452607,[],,Primary,115706,0.00,41752,shipping web,2026-04-13T21:27:20,https://tools.usps.com/go/TrackConfirmAction_input?strOrigTrackNum=9200190380878200005048,1,,UNKNOWN,False,,0.3131 lb,2.0000 inch,4.80 inch,8.65 inch
T3JkZXI6Nzk3MzIzMjU5,2026-04-13T21:28:09,U2hpcHBpbmdMYWJlbDo2MDM2NjYwNjQ=,603666064,QWNjb3VudDo4MzY2Mw==,U2hpcG1lbnQ6NzgyNTUxMjcx,T3JkZXI6Nzk3MzIzMjU5,49982,POLY BUBBLE #0,valid,9200190380878200005055,9200190380878200005055,797323259,84983,usps_modern,$6.99 Standard shipping (3-5 days),USPS_GROUND_ADVANTAGE,5.89,02,shipping web,,,,,default,6467340632255,[],,Primary,115706,0.00,41752,shipping web,2026-04-13T21:28:09,https://tools.usps.com/go/TrackConfirmAction_input?strOrigTrackNum=9200190380878200005055,1,,UNKNOWN,False,,0.7500 lb,2.0000 inch,5.80 inch,8.70 inch
T3JkZXI6Nzk3MzI0OTIy,2026-04-13T21:29:56,U2hpcHBpbmdMYWJlbDo2MDM2NjY4OTM=,603666893,QWNjb3VudDo4MzY2Mw==,U2hpcG1lbnQ6NzgyNTUyMTE0,T3JkZXI6Nzk3MzI0OTIy,46863,10X8X4,valid,9234690380878200009765,9234690380878200009765,797324922,84983,usps_modern,$6.99 Standard shipping (3-5 days),USPS_GROUND_ADVANTAGE,6.68,02,shipping web,,,,,default,6467343220927,[],,Primary,115706,0.00,41752,shipping web,2026-04-13T21:29:57,https://tools.usps.com/go/TrackConfirmAction_input?strOrigTrackNum=9234690380878200009765,1,,UNKNOWN,False,,1.9675 lb,4.0000 inch,8.00 inch,10.00 inch
T3JkZXI6Nzk3MzI0NjA4,2026-04-13T21:34:42,U2hpcHBpbmdMYWJlbDo2MDM2Njk2ODM=,603669683,QWNjb3VudDo4MzY2Mw==,U2hpcG1lbnQ6NzgyNTU1MDUy,T3JkZXI6Nzk3MzI0NjA4,46863,10X8X4,valid,9234690380878200009772,9234690380878200009772,797324608,84983,usps_modern,Free Standard Shipping (3-5 days),USPS_GROUND_ADVANTAGE,8.68,02,shipping web,,,,,default,6467348627647,[],,Primary,115706,0.00,41752,shipping web,2026-04-13T21:34:42,https://tools.usps.com/go/TrackConfirmAction_input?strOrigTrackNum=9234690380878200009772,1,,UNKNOWN,False,,3.9000 lb,4.0000 inch,8.00 inch,10.00 inch
T3JkZXI6Nzk3MzI1MjI3,2026-04-13T21:35:43,U2hpcHBpbmdMYWJlbDo2MDM2NzAxNDU=,603670145,QWNjb3VudDo4MzY2Mw==,U2hpcG1lbnQ6NzgyNTU1NTIz,T3JkZXI6Nzk3MzI1MjI3,46863,10X8X4,valid,9234690380878200009789,9234690380878200009789,797325227,84983,usps_modern,Free Standard Shipping (3-5 days),USPS_GROUND_ADVANTAGE,6.68,02,shipping web,,,,,default,6467349381311,[],,Primary,115706,0.00,41752,shipping web,2026-04-13T21:35:43,https://tools.usps.com/go/TrackConfirmAction_input?strOrigTrackNum=9234690380878200009789,1,,UNKNOWN,False,,4.4475 lb,4.0000 inch,8.00 inch,10.00 inch
T3JkZXI6Nzk3MzU1OTY3,2026-04-13T21:41:15,U2hpcHBpbmdMYWJlbDo2MDM2NzMwMjc=,603673027,QWNjb3VudDo4MzY2Mw==,U2hpcG1lbnQ6NzgyNTU4NDkx,T3JkZXI6Nzk3MzU1OTY3,48203,8X4X4,valid,9234690380878200009796,9234690380878200009796,797355967,84983,usps_modern,Free Standard Shipping (3-5 days),USPS_GROUND_ADVANTAGE,8.83,02,shipping web,,,,,default,6467356754111,[],,Primary,115706,0.00,41752,shipping web,2026-04-13T21:41:15,https://tools.usps.com/go/TrackConfirmAction_input?strOrigTrackNum=9234690380878200009796,1,,UNKNOWN,False,,2.2300 lb,4.0000 inch,4.00 inch,8.00 inch
T3JkZXI6Nzk3MzYyNjU5,2026-04-13T21:43:37,U2hpcHBpbmdMYWJlbDo2MDM2NzQwMzY=,603674036,QWNjb3VudDo4MzY2Mw==,U2hpcG1lbnQ6NzgyNTU5NTU0,T3JkZXI6Nzk3MzYyNjU5,46863,10X8X4,valid,9234690380878200009802,9234690380878200009802,797362659,84983,usps_modern,Free Standard Shipping (3-5 days),USPS_GROUND_ADVANTAGE,8.68,02,shipping web,,,,,default,6467360129215,[],,Primary,115706,0.00,41752,shipping web,2026-04-13T21:43:38,https://tools.usps.com/go/TrackConfirmAction_input?strOrigTrackNum=9234690380878200009802,1,,UNKNOWN,False,,2.0675 lb,4.0000 inch,8.00 inch,10.00 inch
T3JkZXI6Nzk3MzgyMjIw,2026-04-13T21:44:29,U2hpcHBpbmdMYWJlbDo2MDM2NzQzOTc=,603674397,QWNjb3VudDo4MzY2Mw==,U2hpcG1lbnQ6NzgyNTU5OTM4,T3JkZXI6Nzk3MzgyMjIw,49982,POLY BUBBLE #0,valid,9200190380878200005062,9200190380878200005062,797382220,84983,usps_modern,Free Standard Shipping (3-5 days),USPS_GROUND_ADVANTAGE,7.78,02,shipping web,,,,,default,6467361439935,[],,Primary,115706,0.00,41752,shipping web,2026-04-13T21:44:29,https://tools.usps.com/go/TrackConfirmAction_input?strOrigTrackNum=9200190380878200005062,1,,UNKNOWN,False,,0.8500 lb,2.0000 inch,5.80 inch,8.70 inch
T3JkZXI6Nzk3Mzk5NzA0,2026-04-13T21:50:29,U2hpcHBpbmdMYWJlbDo2MDM2NzcwNzc=,603677077,QWNjb3VudDo4MzY2Mw==,U2hpcG1lbnQ6NzgyNTYyNzkw,T3JkZXI6Nzk3Mzk5NzA0,46863,10X8X4,valid,9234690380878200009819,9234690380878200009819,797399704,84983,usps_modern,Free Standard Shipping (3-5 days),USPS_GROUND_ADVANTAGE,9.87,02,shipping web,,,,,default,6467367436479,[],,Primary,115706,0.00,41752,shipping web,2026-04-13T21:50:29,https://tools.usps.com/go/TrackConfirmAction_input?strOrigTrackNum=9234690380878200009819,1,,UNKNOWN,False,,2.7500 lb,4.0000 inch,8.00 inch,10.00 inch
T3JkZXI6Nzk2ODkzODA2,2026-04-13T21:51:13,U2hpcHBpbmdMYWJlbDo2MDM2Nzc0MDQ=,603677404,QWNjb3VudDo4MzY2Mw==,U2hpcG1lbnQ6NzgyNTYzMTE5,T3JkZXI6Nzk2ODkzODA2,49983,POLY BUBBLE #1,valid,9200190380878200005079,9200190380878200005079,796893806,84983,usps_modern,Free Standard Shipping (3-5 days),USPS_GROUND_ADVANTAGE,6.60,02,shipping web,,,,,default,6467368419519,[],,Primary,115706,0.00,41752,shipping web,2026-04-13T21:51:13,https://tools.usps.com/go/TrackConfirmAction_input?strOrigTrackNum=9200190380878200005079,1,,UNKNOWN,False,,0.6775 lb,2.0000 inch,7.10 inch,10.70 inch
T3JkZXI6Nzk3NDI5ODg2,2026-04-13T21:53:38,U2hpcHBpbmdMYWJlbDo2MDM2Nzg0Mzk=,603678439,QWNjb3VudDo4MzY2Mw==,U2hpcG1lbnQ6NzgyNTY0MjAy,T3JkZXI6Nzk3NDI5ODg2,46863,10X8X4,valid,9234690380878200009826,9234690380878200009826,797429886,84983,usps_modern,Free Standard Shipping (3-5 days),USPS_GROUND_ADVANTAGE,6.68,02,shipping web,,,,,default,6467371532479,[],,Primary,115706,0.00,41752,shipping web,2026-04-13T21:53:38,https://tools.usps.com/go/TrackConfirmAction_input?strOrigTrackNum=9234690380878200009826,1,,UNKNOWN,False,,3.5600 lb,4.0000 inch,8.00 inch,10.00 inch
T3JkZXI6Nzk3NDM1Mzgw,2026-04-13T21:54:36,U2hpcHBpbmdMYWJlbDo2MDM2Nzg4MDY=,603678806,QWNjb3VudDo4MzY2Mw==,U2hpcG1lbnQ6NzgyNTY0NjEw,T3JkZXI6Nzk3NDM1Mzgw,48204,POLY BUBBLE #2,valid,9234690380878200009833,9234690380878200009833,797435380,84983,usps_modern,Free Standard Shipping (3-5 days),USPS_GROUND_ADVANTAGE,6.68,02,shipping web,,,,,default,6467373564095,[],,Primary,115706,0.00,41752,shipping web,2026-04-13T21:54:36,https://tools.usps.com/go/TrackConfirmAction_input?strOrigTrackNum=9234690380878200009833,1,,UNKNOWN,False,,1.1200 lb,2.0000 inch,8.38 inch,10.75 inch
T3JkZXI6Nzk3NDU1MjA4,2026-04-14T14:53:14,U2hpcHBpbmdMYWJlbDo2MDM5NzUwNjA=,603975060,QWNjb3VudDo4MzY2Mw==,U2hpcG1lbnQ6NzgyOTA0NTYy,T3JkZXI6Nzk3NDU1MjA4,46863,10X8X4,valid,9234690380878200009840,9234690380878200009840,797455208,84983,usps_modern,Free Standard Shipping (3-5 days),USPS_GROUND_ADVANTAGE,8.97,02,shipping web,,,,,default,6468848779455,[],,Primary,115706,0.00,41752,shipping web,2026-04-14T14:53:14,https://tools.usps.com/go/TrackConfirmAction_input?strOrigTrackNum=9234690380878200009840,1,,UNKNOWN,False,,2.0675 lb,4.0000 inch,8.00 inch,10.00 inch
T3JkZXI6Nzk3NDU1NzQ4,2026-04-14T14:57:56,U2hpcHBpbmdMYWJlbDo2MDM5ODAxNjg=,603980168,QWNjb3VudDo4MzY2Mw==,U2hpcG1lbnQ6NzgyOTEwNTEz,T3JkZXI6Nzk3NDU1NzQ4,46863,10X8X4,valid,9234690380878200009857,9234690380878200009857,797455748,84983,usps_modern,Free Standard Shipping (3-5 days),USPS_GROUND_ADVANTAGE,9.65,02,shipping web,,,,,default,6468863230143,[],,Primary,115706,0.00,41752,shipping web,2026-04-14T14:57:56,https://tools.usps.com/go/TrackConfirmAction_input?strOrigTrackNum=9234690380878200009857,1,,UNKNOWN,False,,4.9600 lb,4.0000 inch,8.00 inch,10.00 inch
T3JkZXI6Nzk3NDU1Njc0,2026-04-14T14:59:45,U2hpcHBpbmdMYWJlbDo2MDM5ODE5NTY=,603981956,QWNjb3VudDo4MzY2Mw==,U2hpcG1lbnQ6NzgyOTEyNzE3,T3JkZXI6Nzk3NDU1Njc0,46863,10X8X4,valid,9234690380878200009864,9234690380878200009864,797455674,84983,usps_modern,Free Standard Shipping (3-5 days),USPS_GROUND_ADVANTAGE,7.52,02,shipping web,,,,,default,6468868735167,[],,Primary,115706,0.00,41752,shipping web,2026-04-14T14:59:46,https://tools.usps.com/go/TrackConfirmAction_input?strOrigTrackNum=9234690380878200009864,1,,UNKNOWN,False,,2.1300 lb,4.0000 inch,8.00 inch,10.00 inch
T3JkZXI6Nzk3NjcwMDI4,2026-04-14T15:10:18,U2hpcHBpbmdMYWJlbDo2MDM5OTE3OTY=,603991796,QWNjb3VudDo4MzY2Mw==,U2hpcG1lbnQ6NzgyOTIzMjcx,T3JkZXI6Nzk3NjcwMDI4,46875,M-POLY,valid,9234690380878200009871,9234690380878200009871,797670028,84985,usps_modern,Economy,USPS_GROUND_ADVANTAGE,7.41,02,shipping web,,,,,default,6238712627478,[],,Primary,115706,0.00,41752,shipping web,2026-04-14T15:10:18,https://tools.usps.com/go/TrackConfirmAction_input?strOrigTrackNum=9234690380878200009871,1,,UNKNOWN,False,,2.0400 lb,2.0000 inch,14.50 inch,16.00 inch
T3JkZXI6Nzk3NTU2Nzgy,2026-04-14T15:11:55,U2hpcHBpbmdMYWJlbDo2MDM5OTM2OTM=,603993693,QWNjb3VudDo4MzY2Mw==,U2hpcG1lbnQ6NzgyOTI1Mjkx,T3JkZXI6Nzk3NTU2Nzgy,46875,M-POLY,valid,9234690380878200009888,9234690380878200009888,797556782,84985,usps_modern,Economy,USPS_GROUND_ADVANTAGE,7.41,02,shipping web,,,,,default,6238718689558,[],,Primary,115706,0.00,41752,shipping web,2026-04-14T15:11:55,https://tools.usps.com/go/TrackConfirmAction_input?strOrigTrackNum=9234690380878200009888,1,,UNKNOWN,False,,2.0400 lb,2.0000 inch,14.50 inch,16.00 inch
T3JkZXI6Nzk3NDc2Mjcy,2026-04-14T15:19:42,U2hpcHBpbmdMYWJlbDo2MDQwMDEzMjc=,604001327,QWNjb3VudDo4MzY2Mw==,U2hpcG1lbnQ6NzgyOTMzNDUy,T3JkZXI6Nzk3NDc2Mjcy,46863,10X8X4,valid,9234690380878200009895,9234690380878200009895,797476272,84983,usps_modern,Free Standard Shipping (3-5 days),USPS_GROUND_ADVANTAGE,7.52,02,shipping web,,,,,default,6468920311999,[],,Primary,115706,0.00,41752,shipping web,2026-04-14T15:19:42,https://tools.usps.com/go/TrackConfirmAction_input?strOrigTrackNum=9234690380878200009895,1,,UNKNOWN,False,,2.1900 lb,4.0000 inch,8.00 inch,10.00 inch
T3JkZXI6Nzk3NTEwNDQz,2026-04-14T15:22:12,U2hpcHBpbmdMYWJlbDo2MDQwMDM0NTY=,604003456,QWNjb3VudDo4MzY2Mw==,U2hpcG1lbnQ6NzgyOTM1NzE4,T3JkZXI6Nzk3NTEwNDQz,48203,8X4X4,valid,9234690380878200009901,9234690380878200009901,797510443,84983,usps_modern,Free Standard Shipping (3-5 days),USPS_GROUND_ADVANTAGE,8.35,02,shipping web,,,,,default,6468926800063,[],,Primary,115706,0.00,41752,shipping web,2026-04-14T15:22:12,https://tools.usps.com/go/TrackConfirmAction_input?strOrigTrackNum=9234690380878200009901,1,,UNKNOWN,False,,1.9300 lb,4.0000 inch,4.00 inch,8.00 inch
T3JkZXI6Nzk3NjAwNTc3,2026-04-14T15:23:19,U2hpcHBpbmdMYWJlbDo2MDQwMDQ0Mjc=,604004427,QWNjb3VudDo4MzY2Mw==,U2hpcG1lbnQ6NzgyOTM2NzA2,T3JkZXI6Nzk3NjAwNTc3,46863,10X8X4,valid,9200190380878200005086,9200190380878200005086,797600577,84984,usps_modern,Fast,USPS_GROUND_ADVANTAGE,6.09,02,shipping web,,,,,default,6647489986730,[],,Primary,115706,0.00,41752,shipping web,2026-04-14T15:23:19,https://tools.usps.com/go/TrackConfirmAction_input?strOrigTrackNum=9200190380878200005086,1,,UNKNOWN,False,,0.6525 lb,4.0000 inch,8.00 inch,10.00 inch
T3JkZXI6Nzk3MzIzOTA3,2026-04-14T15:24:40,U2hpcHBpbmdMYWJlbDo2MDQwMDU3NTU=,604005755,QWNjb3VudDo4MzY2Mw==,U2hpcG1lbnQ6NzgyOTM4MDU2,T3JkZXI6Nzk3MzIzOTA3,49983,POLY BUBBLE #1,valid,9200190380878200005093,9200190380878200005093,797323907,84983,usps_modern,$6.99 Standard shipping (3-5 days),USPS_GROUND_ADVANTAGE,5.39,02,shipping web,,,,,default,6468931616959,[],,Primary,115706,0.00,41752,shipping web,2026-04-14T15:24:40,https://tools.usps.com/go/TrackConfirmAction_input?strOrigTrackNum=9200190380878200005093,1,,UNKNOWN,False,,0.3175 lb,2.0000 inch,7.10 inch,10.70 inch
T3JkZXI6Nzg1OTk1MDcz,2026-04-14T15:25:52,U2hpcHBpbmdMYWJlbDo2MDQwMDY2NDk=,604006649,QWNjb3VudDo4MzY2Mw==,U2hpcG1lbnQ6NzgyOTM4OTg2,T3JkZXI6Nzg1OTk1MDcz,48203,8X4X4,valid,9234690380878200009918,9234690380878200009918,785995073,84983,usps_modern,Free Standard Shipping (3-5 days),USPS_GROUND_ADVANTAGE,8.10,02,shipping web,,,,,default,6420373995711,[],,Primary,115706,0.00,41752,shipping web,2026-04-14T15:25:52,https://tools.usps.com/go/TrackConfirmAction_input?strOrigTrackNum=9234690380878200009918,1,,UNKNOWN,False,,2.0900 lb,4.0000 inch,4.00 inch,8.00 inch
T3JkZXI6Nzk3NjU3MTQw,2026-04-14T15:25:55,U2hpcHBpbmdMYWJlbDo2MDQwMDY2ODE=,604006681,QWNjb3VudDo4MzY2Mw==,U2hpcG1lbnQ6NzgyOTM5MDI0,T3JkZXI6Nzk3NjU3MTQw,56814,L-POLY,valid,9234690380878200009925,9234690380878200009925,797657140,85157,usps_modern,Standard Shipping,USPS_GROUND_ADVANTAGE,7.57,02,shipping web,,,,,default,6094404518112,[],,Primary,115706,0.00,41752,shipping web,2026-04-14T15:25:55,https://tools.usps.com/go/TrackConfirmAction_input?strOrigTrackNum=9234690380878200009925,1,,UNKNOWN,False,,1.2344 lb,1.0000 inch,12.00 inch,20.00 inch
T3JkZXI6Nzk3NTc0NTYx,2026-04-14T15:30:51,U2hpcHBpbmdMYWJlbDo2MDQwMTEwMDU=,604011005,QWNjb3VudDo4MzY2Mw==,U2hpcG1lbnQ6NzgyOTQzNzUx,T3JkZXI6Nzk3NTc0NTYx,49981,POLY BUBBLE #00,valid,9200190380878200005109,9200190380878200005109,797574561,84983,usps_modern,$6.99 Standard shipping (3-5 days),USPS_GROUND_ADVANTAGE,5.62,02,shipping web,,,,,default,6468946231487,[],,Primary,115706,0.00,41752,shipping web,2026-04-14T15:30:51,https://tools.usps.com/go/TrackConfirmAction_input?strOrigTrackNum=9200190380878200005109,1,,UNKNOWN,False,,0.4600 lb,2.0000 inch,4.80 inch,8.65 inch
T3JkZXI6Nzk3NTk2ODUx,2026-04-14T15:33:29,U2hpcHBpbmdMYWJlbDo2MDQwMTM0OTI=,604013492,QWNjb3VudDo4MzY2Mw==,U2hpcG1lbnQ6NzgyOTQ2MzE3,T3JkZXI6Nzk3NTk2ODUx,48203,8X4X4,valid,9234690380878200009932,9234690380878200009932,797596851,84983,usps_modern,Free Standard Shipping (3-5 days),USPS_GROUND_ADVANTAGE,8.83,02,shipping web,,,,,default,6468950786239,[],,Primary,115706,0.00,41752,shipping web,2026-04-14T15:33:30,https://tools.usps.com/go/TrackConfirmAction_input?strOrigTrackNum=9234690380878200009932,1,,UNKNOWN,False,,2.2300 lb,4.0000 inch,4.00 inch,8.00 inch
T3JkZXI6Nzk3NjI2MDgx,2026-04-14T15:37:19,U2hpcHBpbmdMYWJlbDo2MDQwMTcxNDU=,604017145,QWNjb3VudDo4MzY2Mw==,U2hpcG1lbnQ6NzgyOTUwMzA2,T3JkZXI6Nzk3NjI2MDgx,48204,POLY BUBBLE #2,valid,9234690380878200009949,9234690380878200009949,797626081,84983,usps_modern,Free Standard Shipping (3-5 days),USPS_GROUND_ADVANTAGE,6.29,02,shipping web,,,,,default,6468958814399,[],,Primary,115706,0.00,41752,shipping web,2026-04-14T15:37:19,https://tools.usps.com/go/TrackConfirmAction_input?strOrigTrackNum=9234690380878200009949,1,,UNKNOWN,False,,1.3900 lb,2.0000 inch,8.38 inch,10.75 inch
T3JkZXI6Nzk3NjQxMjg5,2026-04-14T15:38:58,U2hpcHBpbmdMYWJlbDo2MDQwMTg5Mjk=,604018929,QWNjb3VudDo4MzY2Mw==,U2hpcG1lbnQ6NzgyOTUyMTE2,T3JkZXI6Nzk3NjQxMjg5,49982,POLY BUBBLE #0,valid,9200190380878200005116,9200190380878200005116,797641289,84983,usps_modern,$6.99 Standard shipping (3-5 days),USPS_GROUND_ADVANTAGE,6.60,02,shipping web,,,,,default,6468960944319,[],,Primary,115706,0.00,41752,shipping web,2026-04-14T15:38:58,https://tools.usps.com/go/TrackConfirmAction_input?strOrigTrackNum=9200190380878200005116,1,,UNKNOWN,False,,0.7000 lb,2.0000 inch,5.80 inch,8.70 inch
T3JkZXI6Nzk3NjUyMjE5,2026-04-14T15:39:54,U2hpcHBpbmdMYWJlbDo2MDQwMTk1OTk=,604019599,QWNjb3VudDo4MzY2Mw==,U2hpcG1lbnQ6NzgyOTUyODI5,T3JkZXI6Nzk3NjUyMjE5,48203,8X4X4,valid,9234690380878200009956,9234690380878200009956,797652219,84983,usps_modern,$6.99 Standard shipping (3-5 days),USPS_GROUND_ADVANTAGE,6.50,02,shipping web,,,,,default,6468962189503,[],,Primary,115706,0.00,41752,shipping web,2026-04-14T15:39:54,https://tools.usps.com/go/TrackConfirmAction_input?strOrigTrackNum=9234690380878200009956,1,,UNKNOWN,False,,1.6000 lb,4.0000 inch,4.00 inch,8.00 inch
T3JkZXI6Nzk3NjUyMTg3,2026-04-14T15:40:29,U2hpcHBpbmdMYWJlbDo2MDQwMjAxMDU=,604020105,QWNjb3VudDo4MzY2Mw==,U2hpcG1lbnQ6NzgyOTUzMzU4,T3JkZXI6Nzk3NjUyMTg3,49981,POLY BUBBLE #00,valid,9200190380878200005123,9200190380878200005123,797652187,84983,usps_modern,$4.99 Standard shipping (3-5 days),USPS_GROUND_ADVANTAGE,5.00,02,shipping web,,,,,default,6468963139775,[],,Primary,115706,0.00,41752,shipping web,2026-04-14T15:40:29,https://tools.usps.com/go/TrackConfirmAction_input?strOrigTrackNum=9200190380878200005123,1,,UNKNOWN,False,,0.2200 lb,2.0000 inch,4.80 inch,8.65 inch
T3JkZXI6Nzk3NjcwMzQ2,2026-04-14T15:42:10,U2hpcHBpbmdMYWJlbDo2MDQwMjIwMTU=,604022015,QWNjb3VudDo4MzY2Mw==,U2hpcG1lbnQ6NzgyOTU1NDMy,T3JkZXI6Nzk3NjcwMzQ2,49982,POLY BUBBLE #0,valid,9200190380878200005130,9200190380878200005130,797670346,84983,usps_modern,$6.99 Standard shipping (3-5 days),USPS_GROUND_ADVANTAGE,5.78,02,shipping web,,,,,default,6468966285503,[],,Primary,115706,0.00,41752,shipping web,2026-04-14T15:42:10,https://tools.usps.com/go/TrackConfirmAction_input?strOrigTrackNum=9200190380878200005130,1,,UNKNOWN,False,,0.7100 lb,2.0000 inch,5.80 inch,8.70 inch
T3JkZXI6Nzk3NjY1Mzgy,2026-04-14T15:43:41,U2hpcHBpbmdMYWJlbDo2MDQwMjQzODI=,604024382,QWNjb3VudDo4MzY2Mw==,U2hpcG1lbnQ6NzgyOTU3ODk1,T3JkZXI6Nzk3NjY1Mzgy,48203,8X4X4,valid,9234690380878200009963,9234690380878200009963,797665382,84983,usps_modern,Free Standard Shipping (3-5 days),USPS_GROUND_ADVANTAGE,6.50,02,shipping web,,,,,default,6468969726143,[],,Primary,115706,0.00,41752,shipping web,2026-04-14T15:43:41,https://tools.usps.com/go/TrackConfirmAction_input?strOrigTrackNum=9234690380878200009963,1,,UNKNOWN,False,,2.4000 lb,4.0000 inch,4.00 inch,8.00 inch
T3JkZXI6Nzk3NjY1NDE1,2026-04-14T15:44:25,U2hpcHBpbmdMYWJlbDo2MDQwMjQ5ODc=,604024987,QWNjb3VudDo4MzY2Mw==,U2hpcG1lbnQ6NzgyOTU4NTQy,T3JkZXI6Nzk3NjY1NDE1,46863,10X8X4,valid,9234690380878200009970,9234690380878200009970,797665415,84983,usps_modern,Free Standard Shipping (3-5 days),USPS_GROUND_ADVANTAGE,6.68,02,shipping web,,,,,default,6468971135167,[],,Primary,115706,0.00,41752,shipping web,2026-04-14T15:44:25,https://tools.usps.com/go/TrackConfirmAction_input?strOrigTrackNum=9234690380878200009970,1,,UNKNOWN,False,,4.3494 lb,4.0000 inch,8.00 inch,10.00 inch
T3JkZXI6Nzk3Njk4Mjkx,2026-04-14T15:47:38,U2hpcHBpbmdMYWJlbDo2MDQwMjc1MTk=,604027519,QWNjb3VudDo4MzY2Mw==,U2hpcG1lbnQ6NzgyOTYxMjAx,T3JkZXI6Nzk3Njk4Mjkx,46875,M-POLY,valid,9234690380878200009987,9234690380878200009987,797698291,85157,usps_modern,Standard Shipping,USPS_GROUND_ADVANTAGE,7.57,02,shipping web,,,,,default,6094458061024,[],,Primary,115706,0.00,41752,shipping web,2026-04-14T15:47:38,https://tools.usps.com/go/TrackConfirmAction_input?strOrigTrackNum=9234690380878200009987,1,,UNKNOWN,False,,1.0088 lb,2.0000 inch,14.50 inch,16.00 inch
T3JkZXI6Nzk3NzAyMDUw,2026-04-14T15:48:50,U2hpcHBpbmdMYWJlbDo2MDQwMjg0NjA=,604028460,QWNjb3VudDo4MzY2Mw==,U2hpcG1lbnQ6NzgyOTYyMjIx,T3JkZXI6Nzk3NzAyMDUw,46874,S-POLY,valid,9205590380878200000275,9205590380878200000275,797702050,83998,usps_modern,USPS Ground Advantage,PRIORITY_MAIL,14.09,02,shipping web,,,,,default,5987748872510,[],,Primary,115706,0.00,41752,shipping web,2026-04-14T15:48:50,https://tools.usps.com/go/TrackConfirmAction_input?strOrigTrackNum=9205590380878200000275,1,,UNKNOWN,False,,0.3800 lb,2.0000 inch,10.00 inch,12.00 inch
T3JkZXI6Nzk3ODgxMzY4,2026-04-14T16:06:17,U2hpcHBpbmdMYWJlbDo2MDQwNDc1Njg=,604047568,QWNjb3VudDo4MzY2Mw==,U2hpcG1lbnQ6NzgyOTgyNDI0,T3JkZXI6Nzk3ODgxMzY4,46874,S-POLY,valid,9200190380878200005147,9200190380878200005147,797881368,84868,usps_modern,Standard Shipping,USPS_GROUND_ADVANTAGE,5.39,02,shipping web,,,,,default,6160493936888,[],,Primary,115706,0.00,41752,shipping web,2026-04-14T16:06:17,https://tools.usps.com/go/TrackConfirmAction_input?strOrigTrackNum=9200190380878200005147,1,,UNKNOWN,False,,0.3381 lb,2.0000 inch,10.00 inch,12.00 inch
